Country,Year,MovieCount,MovieList,lat,lon
Hungary,2016,7,"['Love', 'The Noise of Licking', 'Kojot és a sápadtarcú', 'Balcony', 'The Wild Boar', 'The Drawer', '8th October 2016']",47.1817585,19.5060937
Hungary,2017,10,"['The Legend of King Solomon', 'Superbia', 'Moleman 4: Longplay', 'Tales from the Lakeside', 'Kippkopp a fűben', 'Gorgon', 'Trip to the Hills', 'Volcano Island', 'Orient City: Ronin & The Princess', 'Short Story']",47.1817585,19.5060937
Hungary,2018,15,"['Ruben Brandt, Collector', 'Another Day of Life', 'Willy and the Guardians of the Lake', 'Danse Macabre', 'Candide', 'Mermaids and Rhinos', 'WireLess', 'Pillowface', 'The Fall of Rome', 'Wavelengths', 'The Rub', 'Kvagga', 'Sirens', 'Off Season', 'Nutrition Fugue']",47.1817585,19.5060937
Hungary,2019,15,"['Symbiosis', 'Mr. Mare', 'Boxi a Film!', 'Een Streepje Meer', 'Thorns and Fishbones', 'Sola', 'Out There', 'Broken Things', 'Entropia', 'Escape Velocity', 'Alvások', 'Helfer', 'Jacques’ Rampage or When Do We Lose Our Self-confidence?', 'Vannak problémáim', 'The Philosophy of Horror (Part I): Etymology']",47.1817585,19.5060937
Hungary,2020,8,"['Magic Arch', 'Dune', 'Bye Little Block!', 'First Birthday After the Apocalypse', 'Sunshower', 'The Wellspring and the Tower', 'Incognito', 'Acid']",47.1817585,19.5060937
Hungary,2021,9,"['Pinocchio: A True Story', 'League of Legends: Ruination', 'Big Crunch', 'Another One for Daddy', 'Lesser of Two Evils', 'Hide', 'Home', 'Avant', 'Needs']",47.1817585,19.5060937
Hungary,2022,17,"['Big Trip 2: Special Delivery', 'The Nutcracker and The Magic Flute', 'Toldi', 'Amok', 'Így Élt Fazekas Mihály', 'Intermission', 'Supper', 'Törpikék és a Covid-22 támadása', 'In the Upper Room', 'Resting Fog', 'Above the Clouds', 'Babel', 'Two of Us', 'Dr. Moreau', 'The Pattern', 'Call Center', 'An Ode To A Time I Loved Bread']",47.1817585,19.5060937
Hungary,2023,12,"['Blind Willow, Sleeping Woman', 'Four Souls of Coyote', '27', 'White Plastic Sky', 'Tony, Shelly and the Magic Light', 'Pelikan Blue', 'Baby Steps', 'Your Dad', 'The Garden of Heart', 'From the Corner of My Eyes', 'Fox Tossing', 'Cloud']",47.1817585,19.5060937
Iceland,1980,1,['Hammer of Thor'],64.9841821,-18.1059013
Iceland,1983,1,['Hands'],64.9841821,-18.1059013
Iceland,1988,1,"['It Takes All Kinds - The Concert, The Bathtub, The Artist']",64.9841821,-18.1059013
Iceland,1989,2,"['Planty', 'The One and Only True Note']",64.9841821,-18.1059013
Iceland,1990,2,"['Dubbi the pigeon', 'One Night in Heaven']",64.9841821,-18.1059013
Iceland,1996,1,['Hreidar the Stupid'],64.9841821,-18.1059013
Iceland,1997,1,['The Last Two Martians on Mars'],64.9841821,-18.1059013
Iceland,2000,1,['Flower Power'],64.9841821,-18.1059013
Iceland,2001,5,"['Pósturinn Páll 1', 'Pósturinn Páll 2', 'Pósturinn Páll 3', 'Pósturinn Páll 4', 'Ice Rushes: An Icelandic Odyssey']",64.9841821,-18.1059013
Iceland,2002,1,['The Lost Little Caterpillar'],64.9841821,-18.1059013
Iceland,2004,1,['Iceland'],64.9841821,-18.1059013
Iceland,2005,1,['Hidebound'],64.9841821,-18.1059013
Iceland,2007,1,['Anna and the Moods'],64.9841821,-18.1059013
Iceland,2011,1,['Legends of Valhalla: Thor'],64.9841821,-18.1059013
Iceland,2012,1,['Baboon'],64.9841821,-18.1059013
Iceland,2018,1,['Ploey: You Never Fly Alone'],64.9841821,-18.1059013
Iceland,2020,1,['Yes-People'],64.9841821,-18.1059013
Iceland,2021,2,"['On The Surface', 'Orion 1925']",64.9841821,-18.1059013
Iceland,2022,2,"['Chasing Birds', 'The 22nd Annual Animation Show of Shows']",64.9841821,-18.1059013
Iceland,2024,1,['I. / II. / III.'],64.9841821,-18.1059013
India,1951,1,['Michke Potash'],22.3511148,78.6677428
India,1959,1,['Banyan Deer'],22.3511148,78.6677428
India,1960,1,['This Our India'],22.3511148,78.6677428
India,1964,1,['Our National Anthem'],22.3511148,78.6677428
India,1965,1,['A Fable Retold'],22.3511148,78.6677428
India,1967,1,['Scrooge McDuck and Money'],22.3511148,78.6677428
India,1968,1,['Claxplosion'],22.3511148,78.6677428
India,1969,2,"['Chaos', 'Umbrella']",22.3511148,78.6677428
India,1972,1,['Abid'],22.3511148,78.6677428
India,1986,1,['Warli Walking Picture'],22.3511148,78.6677428
India,1991,1,['Taru'],22.3511148,78.6677428
India,1992,1,['Ramayana: The Legend of Prince Rama'],22.3511148,78.6677428
India,1993,1,"[""O' Faby""]",22.3511148,78.6677428
India,1999,1,['The Landscape'],22.3511148,78.6677428
India,2000,2,"['Sinbad: Beyond the Veil of Mists', 'Pandavas: The Five Warriors']",22.3511148,78.6677428
India,2001,1,['Pink Camel'],22.3511148,78.6677428
India,2003,2,"['Son of Alladin', 'Sage Valmiki']",22.3511148,78.6677428
India,2004,2,"['The Legend of Buddha', 'Kachua Aur Khargosh']",22.3511148,78.6677428
India,2005,3,"['Hanuman', 'The Bad Egg', 'Becky']",22.3511148,78.6677428
India,2006,4,"['The Blue Elephant', 'Printed Rainbow', 'Krishna - The Birth', 'Alibaba Forty Thieves']",22.3511148,78.6677428
India,2007,3,"['Return Of Hanuman', 'Bal Ganesh', 'Inimey Nangathan']",22.3511148,78.6677428
India,2008,8,"['Tinker Bell', 'Dragonlance: Dragons of Autumn Twilight', 'Roadside Romeo', 'Dashavatar', 'Chhota Bheem Aur Krishna', 'Ghatothkach - Master of Magic', 'Sundri - The Movie', 'Prince and The Crown of Stones']",22.3511148,78.6677428
India,2009,5,"['Tinker Bell and the Lost Treasure', 'Bal Ganesh 2', 'Siva II', 'Siva', 'The Tin Woodman of Oz']",22.3511148,78.6677428
India,2010,9,"['Tinker Bell and the Great Fairy Rescue', 'Alpha and Omega', 'Gaturro: The Movie', 'Toonpur Ka Superrhero', 'Ramayana: The Epic', 'Paranoia', 'Lava Kusa: The Warrior Twins', 'Wilson Periera', 'Tanko Bole Chhe']",22.3511148,78.6677428
India,2011,9,"['Pixie Hollow Games', 'The Prodigies', 'The Flying Machine', 'Johnny Bravo Goes to Bollywood', 'Super K', 'Chhota Bheem & Krishna in Mayanagari', 'Lone Rider Animation', ""It's The Same Story"", 'Tripura']",22.3511148,78.6677428
India,2012,15,"['Secret of the Wings', 'The Swan Princess Christmas', 'Arjun: The Warrior Prince', 'The Wish Fish', 'Krishna and Kamsa', 'Chhota Bheem And The Curse of Damyaan', 'Chhota Bheem: The Rise of Kirmada', 'Sons of Ram', 'The Candy Tree', 'Motu Patlu Kung Fu Kings Returns', 'Swami Ayyappan', 'Theevan', 'Chota Bheem Aur Ganesh in the Amazing Odyssey', 'Baobab', 'Dinofroz: The Origin']",22.3511148,78.6677428
India,2013,11,"['Walking with Dinosaurs', 'Saving Santa', 'The Jungle Book: The Movie', 'Chhota Bheem Aur Hanuman', 'Mahabharat', 'The World of Goopi and Bagha', 'Chhota Bheem In Junglee Kabeela', 'Chota Bheem in Jungli Kabeela', 'The Time Is... Now', 'Clouds', 'Chakra The Invincible: The Mystery of Mighty Girl']",22.3511148,78.6677428
India,2014,13,"[""Legends of Oz: Dorothy's Return"", 'The Swan Princess: A Royal Family Tale', 'Kochadaiiyaan', 'Chaar Sahibzaade', 'Placebo', 'Karma Cartel', 'Motu Patlu: Kung Fu Kings', 'Mighty Raju Rio Calling', 'Chasni-The Sugar Syrup', 'The Jungle Book: Monkey Business', 'I M Possible', 'Sound of Joy', 'FU377']",22.3511148,78.6677428
India,2015,4,"['Top Cat Begins', 'Big Time: My Doodled Diary', 'Motu Patlu: Khazaane Ki Race', 'Chitrashala: House of Paintings']",22.3511148,78.6677428
India,2016,12,"['Norm of the North', 'The Swan Princess: Princess Tomorrow, Pirate Today!', 'Electric City', 'Motu Patlu: King Of Kings', 'Speed Racer: Race to the Future', 'Schirkoa', 'Chaar Sahibzaade : Rise of Banda Singh Bahadur', 'Mahayoddha Rama', 'Sarvagunakar Srimanta Sankardeva', 'Motu Patlu in Alien World', 'Motu Patlu in Double Trouble', 'We make Images']",22.3511148,78.6677428
India,2017,16,"['Monster Island', 'The Swan Princess: Royally Undercover', 'Bunyan and Babe', 'The Shonku Diaries: A Unicorn Adventure', 'The Fish Curry', 'Death of a Father', 'Running Lights', 'Sree Hari Hara Sudhan Swami Ayyappan', 'What Is Your Brown Number?', 'Honey and Bunny In Bank Robbery', 'Nephilim', 'The Art of Aping', 'Rewire', 'If You Fall', ""Ishu's Balloon and a Painting that Comes to Life"", ""Motu Patlu in Dragon's World""]",22.3511148,78.6677428
India,2018,11,"['Norm of the North: Keys to the Kingdom', 'The Wrong Rock', 'The Basket', 'Hanuman Vs Mahiravana', 'Matt Hatter Chronicles: Rise of Primal', 'Motu Patlu 36 Ghantey Race Against Time', ""Thatha's Secret"", 'Power to the Children', 'Motu Patlu: Mission Moon', 'Motu Patlu Dino Invasion', 'Little Singham in London']",22.3511148,78.6677428
India,2019,15,"['Bombay Rose', 'Norm of the North: King Sized Adventure', 'Boys On Film 19: No Ordinary Boy', 'A Truthful Mother', 'Motu Patlu & Robo Kids', 'Shiva: Journey to Plunotaria', '09:09 F', 'What Will You Do Now, John?', 'A Little More Blue', 'Up Up & Up', 'Drawn from Dreams', 'Kalveli: Shadows of the Desert', 'Little Singham Bandarpur Mein Hu Ha Hu', 'Little Singham: Mahabali', 'Dastaan-E-Miri Piri']",22.3511148,78.6677428
India,2020,18,"['Wade', 'Wittgenstein Plays Chess with Marcel Duchamp, or How Not to Do Philosophy', 'Dhira', 'Motu Patlu in the Game of Zones', ""Watchmaker At Time's End"", 'Motu Patlu Dangerous Road Trip in Switzerland', 'Children Of The Soil', 'static range', 'Grihastha', 'Pesky Proverbs', 'Them People', 'Siyavar Ram', 'The Fox of the Palmgrove', 'Radha', 'Thiruvalar Panchankam', 'Afloat', 'The Paris Metro - Nostalgic Flâneur', 'Motu Patlu Vs Dr. Destroyer']",22.3511148,78.6677428
India,2021,14,"['Dogtanian and the Three Muskehounds', 'Tomorrow My Love', 'Once More with Feeling', 'The confession of a motor', 'The Birth', 'Mixi', 'Seen It!', 'Rebirth', 'Motu Patlu In The Toy World', 'Set Me Free', 'On Floating Bodies', 'The Scent of Earth', 'Story of a Beginning', 'Of Other Spaces']",22.3511148,78.6677428
India,2022,12,"['Mia and Me: The Hero of Centopia', 'Manhole', 'Mighty Little Bheem: I Love Taj Mahal', 'Jai Bheem', 'Supreme Motherhood : The Journey of Mata Sahib Kaur', 'Modo De Vida - A Goan Sketchbook', 'Mother, Who Will Weave Now?', 'A Quiet Dinner', ""Motu Patlu : Kung Fu Kings 6: The Secret of Devil's Heart"", 'Child of Empire', 'Dear Me', 'Raining Through My Bones']",22.3511148,78.6677428
India,2023,12,"['To Ankur', 'Luv You Shankar', 'Moonless', 'Kolhapuri Chappals', 'Road Not Not Taken', 'Return of the Jungle', 'The Light', 'Prabho Shivaji Raja', 'Blueprint of a Pleasure Machine', 'Woman Child Husband', 'Paperplanes', 'Spirit of the Forest']",22.3511148,78.6677428
India,2024,1,['The Girl Who Lived in the Loo'],22.3511148,78.6677428
Indonesia,1977,1,['Impulse'],-2.4833826,117.8902853
Indonesia,1978,2,"['Kubis', 'Meta Meta']",-2.4833826,117.8902853
Indonesia,1979,1,['A Film on Family Planning'],-2.4833826,117.8902853
Indonesia,2000,1,['Beauty and Warrior'],-2.4833826,117.8902853
Indonesia,2003,1,['Janus: Prajurit Terakhir'],-2.4833826,117.8902853
Indonesia,2004,1,['Homeland'],-2.4833826,117.8902853
Indonesia,2009,2,"['Sing to the Dawn', 'The Blue Generation']",-2.4833826,117.8902853
Indonesia,2010,1,['At the Very Bottom of Everything'],-2.4833826,117.8902853
Indonesia,2011,1,['Max Adventures: The Movie'],-2.4833826,117.8902853
Indonesia,2012,1,['Petualangan Singa Pemberani'],-2.4833826,117.8902853
Indonesia,2013,3,"['The Escape', 'Petualangan Si Adi', 'Petualangan Singa Pemberani 2']",-2.4833826,117.8902853
Indonesia,2014,1,['Petualangan Singa Pemberani Dinoterra'],-2.4833826,117.8902853
Indonesia,2015,3,"['Battle of Surabaya', 'Djakarta-00', 'Petualangan Singa Pemberani Magilika']",-2.4833826,117.8902853
Indonesia,2016,2,"['Petualangan Singa Pemberani Atlantos', 'Petualangan Singa Pemberani Atlantos 2']",-2.4833826,117.8902853
Indonesia,2017,6,"['Si Juki the Movie: Panitia Hari Akhir', 'Half a Life', 'One and a Half', 'Knight Kris', 'The String', 'Little Things']",-2.4833826,117.8902853
Indonesia,2018,2,"['Boys on Film 18: Heroes', 'Bandung Lautan Api']",-2.4833826,117.8902853
Indonesia,2019,5,"['Nussa: Bundaku', 'A Daughter’s Memory', 'Aromaniac', 'The Unlucky Hamster', 'Liburan Bersama Kiko']",-2.4833826,117.8902853
Indonesia,2020,13,"['True North', 'Rendang of Death', 'Hatachi', 'Handcrafted', 'Kasat Mata', 'kOsOng', 'A ""Normal"" Day for Art Students', ""Hide N' Run"", 'Domio Instano', 'Replacements', 'Terciduk!', 'Riki Rhino', 'Titus: Mystery of the Enygma']",-2.4833826,117.8902853
Indonesia,2021,7,"['Adit Sopo Jarwo: The Movie', 'Nussa', 'Splish Splash', 'My Clouded Mind', '1200° (Twelve Hundred Degrees)', 'Cake Day!', 'Annah the Javanese Girl']",-2.4833826,117.8902853
Indonesia,2022,3,"['Lights Out!', 'YK48', 'Homebound']",-2.4833826,117.8902853
Indonesia,2023,3,"['I Swarnangkara', 'Storyboard Suli', 'Kiko In The Deep Sea']",-2.4833826,117.8902853
Iran,1970,2,"['The Weightlifter', 'Philipo and a Train from Hong Kong']",32.6475314,54.5643516
Iran,1971,3,"['He Who Daydreamed and He Who Acted', 'A playground for Baboush', 'Seven Cities']",32.6475314,54.5643516
Iran,1972,3,"['A Green Dot', 'Black and White', 'Flower Storm']",32.6475314,54.5643516
Iran,1973,1,['Boasting'],32.6475314,54.5643516
Iran,1974,1,['The Rook'],32.6475314,54.5643516
Iran,1975,1,['Malek Khorshid'],32.6475314,54.5643516
Iran,1977,2,"['Amir Hamza the Lover and the Dancing Zebra', 'Zal and Simorgh']",32.6475314,54.5643516
Iran,1978,1,['From Different Angles'],32.6475314,54.5643516
Iran,1980,1,"['One, Two, Three, More...']",32.6475314,54.5643516
Iran,1988,1,['Super Powers'],32.6475314,54.5643516
Iran,1996,1,['Jewel Mountain'],32.6475314,54.5643516
Iran,1998,1,"['Pood, Persian Carpet']",32.6475314,54.5643516
Iran,2001,1,"['The Flower, the Bird and the Sun']",32.6475314,54.5643516
Iran,2002,1,['The White Winged'],32.6475314,54.5643516
Iran,2007,3,"['Magic Carpet', 'The Sparrow and the Boll', 'Labyrinth']",32.6475314,54.5643516
Iran,2009,1,['Lollipop'],32.6475314,54.5643516
Iran,2011,1,['Excellencies'],32.6475314,54.5643516
Iran,2013,2,"['Tehran 1500', 'Away']",32.6475314,54.5643516
Iran,2014,4,"['Beach Flags', 'The Tree', 'Father', 'The Old Tree']",32.6475314,54.5643516
Iran,2015,3,"['Princess of Rome', 'Mother', 'Based on a Photo']",32.6475314,54.5643516
Iran,2016,2,"['Roohangiz', 'Light Sight']",32.6475314,54.5643516
Iran,2017,15,"['Filshah', 'Battle of the Persian Gulf II', 'Khalkhaali - Fire', 'Doomsday', 'Once Upon a Time', 'Icky', 'Genesis', 'Changeover', 'Blows With The Wind', 'Run Rostam Run', 'Maned & Macho', 'Polychrome', 'Release from Heaven', 'Dash Akol', 'Siah ya Sefid']",32.6475314,54.5643516
Iran,2018,6,"['The Wrong Rock', 'Mr. Deer', 'امین و اکوان', 'Starvation', 'The Sixth String', 'Uncle Pumble']",32.6475314,54.5643516
Iran,2019,9,"['The Last Fiction', 'Song Sparrow', 'The Unseen', 'This Side, Other Side', 'Gray Body', 'Am I a Wolf?', 'Eaten', 'Dreams in the Debt', '30 Days a Week']",32.6475314,54.5643516
Iran,2020,12,"['The Rotation', 'Crab', 'Knock Knock', 'I Call It Home', 'Fish', 'The Pigeon', 'Heaven', 'The Red Fire', 'Factory', 'Balance', 'Autumn Winds, Spring Winds and Two Doves', 'The Eleventh Step']",32.6475314,54.5643516
Iran,2021,19,"[""Mr. Rabbit's Doll"", 'That Which Will Become of a Stolen Soul', 'Bloody Jackboots', 'People and the Moon', 'Crisis', 'Rebel Hall', 'Sky Sun, Tile Sun', 'Winter Memories', 'The Nose', 'Mandouzma', 'Under Siege by a Finger', 'Up to the Sea, She Weaves a Dream', 'Echo', 'Anima', ""Ain't Our Fault"", 'Eternity', 'Haboob', 'Faces without Visage', 'The Fourth Wall']",32.6475314,54.5643516
Iran,2022,9,"['Dolphin Boy', 'Stain', 'The Sprayer', 'The Boot', 'The Other', 'Empty Place', 'Gambit', 'Dream', '016']",32.6475314,54.5643516
Iran,2023,8,"['The Transplant', 'Bache Zerang', 'Feather', 'Bisotun', 'Broken', 'Titanic, Suitable Version for Iranian Families', 'The Little Sparrow', 'In the Shadow of the Cypress']",32.6475314,54.5643516
Iraq,1982,1,['The Princess and the River'],33.0955793,44.1749775
Iraq,2003,1,['Allahu Akbar'],33.0955793,44.1749775
Iraq,2013,1,['Children of War'],33.0955793,44.1749775
Iraq,2017,1,['Aga'],33.0955793,44.1749775
Iraq,2023,2,"['Baghdad Graphic', 'Size']",33.0955793,44.1749775
Ireland,1957,1,['The Adventurous Hen'],52.865196,-7.9794599
Ireland,1979,1,['Death of a Bullet'],52.865196,-7.9794599
Ireland,1987,2,"['An Inside Job', 'Ghost Stories']",52.865196,-7.9794599
Ireland,1988,1,['The Phantom of the Opera'],52.865196,-7.9794599
Ireland,1989,1,['All Dogs Go to Heaven'],52.865196,-7.9794599
Ireland,1990,1,['Around the World in 80 Days'],52.865196,-7.9794599
Ireland,1991,1,['Rock-A-Doodle'],52.865196,-7.9794599
Ireland,1992,1,"[""Brer Rabbit's Christmas Carol""]",52.865196,-7.9794599
Ireland,1994,1,['Thumbelina'],52.865196,-7.9794599
Ireland,1995,1,['The Pebble and the Penguin'],52.865196,-7.9794599
Ireland,1996,1,['Midnight Dance'],52.865196,-7.9794599
Ireland,1998,3,"['The Christmas Story Keepers', 'The Last Elk', 'Ulys']",52.865196,-7.9794599
Ireland,1999,2,"['Second Helpings', ""Guy's Dog""]",52.865196,-7.9794599
Ireland,2000,2,"[""Help! I'm a Fish"", 'Carnivale']",52.865196,-7.9794599
Ireland,2001,1,['Fifty Percent Grey'],52.865196,-7.9794599
Ireland,2002,3,"['From Darkness', 'Sir Gawain and the Green Knight', 'Give Up Yer Aul Sins']",52.865196,-7.9794599
Ireland,2003,2,"['Duck Ugly', ""Pullin' the Devil by the Tail""]",52.865196,-7.9794599
Ireland,2004,3,"['Derrick - Die Pflicht ruft!', 'Backwards Boy', 'Agricultural Report']",52.865196,-7.9794599
Ireland,2005,2,"['Before Sunrise', 'Skeleton Woman']",52.865196,-7.9794599
Ireland,2006,6,"['The Ugly Duckling and Me!', 'Stars', 'Off Beat', 'Carte De Visite', 'Flyboy', 'Pilgrim']",52.865196,-7.9794599
Ireland,2007,5,"['An Cailleach Bhéara', 'Defaced', 'RGB XYZ', 'Beauty Now', 'Changes']",52.865196,-7.9794599
Ireland,2008,2,"['The Flight Before Christmas', ""Granny O'Grimm's Sleeping Beauty""]",52.865196,-7.9794599
Ireland,2009,7,"['The Secret of Kells', 'Old Fangs', 'Tufty', 'The Red Ball', 'The Tin Woodman of Oz', 'The Oval Portrait', 'Blip']",52.865196,-7.9794599
Ireland,2010,8,"[""Santa's Apprentice"", 'The External World', 'Miss Remarkable & her Career', 'Fluffy McCloud', 'NUDE', 'Hasan Everywhere', 'A Film from My Parish: 6 Farms', 'Chasing Waves']",52.865196,-7.9794599
Ireland,2011,5,"['Legends of Valhalla: Thor', 'The Boy in the Bubble', '23 Degrees, 5 Minutes', ""One Winter's Night"", 'The Scarecrow of Oz']",52.865196,-7.9794599
Ireland,2012,7,"['Moon Man', 'Fear of Flying', 'The Woodlies Movie', 'On Departure', 'Bird Food', 'The Last Train', 'The Green Marker Scare']",52.865196,-7.9794599
Ireland,2013,4,"['Coda', 'Irish Folk Furniture', 'Complicit', 'The Duell']",52.865196,-7.9794599
Ireland,2014,9,"['Song of the Sea', 'Somewhere Down the Line', 'Last Hijack', 'Fresh Cut Grass', 'The Ledge End of Phil', 'Shoot', 'Tea with the Dead', 'Deadly', 'Here to Fall']",52.865196,-7.9794599
Ireland,2015,10,"['Ooops! Noah Is Gone...', 'Geist', 'Anya', 'The Leviathan', ""A Doctor's Sword"", 'Retina', 'The Red Herring', 'Eddie of the Realms Eternal', 'Little Flower', 'Granite & Chalk']",52.865196,-7.9794599
Ireland,2016,8,"['Norm of the North', 'Second to None', 'Are We Them Yet?', 'Dead Ahead', 'Define Intervention', 'Urban Tails', 'A Terrible Hullabaloo', 'The Lost Letter']",52.865196,-7.9794599
Ireland,2017,6,"['The Breadwinner', ""Angela's Christmas"", 'An Island', 'Everything', 'The Poor Mouth', 'Chase']",52.865196,-7.9794599
Ireland,2018,7,"['Sgt. Stubby: An American Hero', 'Captain Morten and the Spider Queen', 'Peter Pan: The Quest for the Never Book', 'The Bird & The Whale', 'The Overcoat', 'The Wiremen', 'An tEarrach Thiar']",52.865196,-7.9794599
Ireland,2019,21,"['Late Afternoon', 'My Little Pony: Rainbow Roadtrip', ""Archie's Bat"", 'The Christmas Letter', 'The Bogman', 'An Raibh tú ar an gCarraig?', ""Abe's Story"", 'Circular', 'Offering', 'The Dream Report', 'CTRL + Alt + Z', 'Bubbles', 'Streets of Fury', 'Featherweight', 'Legend Has It', 'Dorothy', 'A Quack Too Far', 'Rainy in Glenageary', 'Joining Dots', 'Someday', 'A Cat Called Jam']",52.865196,-7.9794599
Ireland,2020,16,"['Wolfwalkers', 'Two by Two: Overboard!', ""Angela's Christmas Wish"", 'Forest', 'Tot', 'Sol', 'Buachaill', 'The Colour Green', 'verballing', 'Wet and Soppy', 'Brother Ezekiel', 'Tenant', 'The Dead Hands of Dublin', 'Making Landfall', 'The Beekeeper', 'Legend Has It']",52.865196,-7.9794599
